Position,Coverage +,SPC +,T +,T + (close),pvalue +,padj +,Coverage -,SPC -,T -,T - (close),pvalue -,padj -
26105,283,0,0.0099,0.0099,1.00e+00,1.00e+00,156,0,0.01,0.01,1.00e+00,1.00e+00
26106,284,1,0.0035,0.0035,1.84e-01,1.00e+00,156,1,0.003,0.003,2.03e-01,1.00e+00
26107,284,0,0.0099,0.0099,1.00e+00,1.00e+00,155,1,0.003,0.003,2.03e-01,1.00e+00
26108,291,7,0.024,0.024,1.91e-02,1.00e+00,154,2,0.006,0.006,1.17e-01,1.00e+00
26109,291,1,0.0034,0.0034,1.84e-01,1.00e+00,152,1,0.003,0.003,2.03e-01,1.00e+00
26110,293,2,0.0068,0.0068,1.00e-01,1.00e+00,151,4,0.012,0.012,5.58e-02,1.00e+00
26111,292,0,0.0099,0.0099,1.00e+00,1.00e+00,147,9,0.028,0.028,1.40e-02,1.00e+00
26112,281,0,0.0099,0.0099,1.00e+00,1.00e+00,138,1,0.0032,0.0032,2.03e-01,1.00e+00
26113,277,0,0.0099,0.0099,1.00e+00,1.00e+00,137,0,0.01,0.01,1.00e+00,1.00e+00
26114,277,0,0.0099,0.0099,1.00e+00,1.00e+00,138,0,0.01,0.01,1.00e+00,1.00e+00
26115,277,0,0.0099,0.0099,1.00e+00,1.00e+00,138,0,0.01,0.01,1.00e+00,1.00e+00
26116,280,3,0.011,0.011,6.53e-02,1.00e+00,138,0,0.01,0.01,1.00e+00,1.00e+00
26117,279,0,0.0099,0.0099,1.00e+00,1.00e+00,138,0,0.01,0.01,1.00e+00,1.00e+00
26118,284,5,0.018,0.018,3.35e-02,1.00e+00,138,1,0.0031,0.0031,2.03e-01,1.00e+00
26119,284,0,0.0099,0.0099,1.00e+00,1.00e+00,140,0,0.01,0.01,1.00e+00,1.00e+00
26120,283,0,0.0099,0.0099,1.00e+00,1.00e+00,140,0,0.01,0.01,1.00e+00,1.00e+00
26121,283,0,0.0099,0.0099,1.00e+00,1.00e+00,140,0,0.01,0.01,1.00e+00,1.00e+00
26122,283,0,0.0099,0.0099,1.00e+00,1.00e+00,140,0,0.01,0.01,1.00e+00,1.00e+00
26123,283,0,0.0099,0.0099,1.00e+00,1.00e+00,149,0,0.01,0.01,1.00e+00,1.00e+00
26124,283,0,0.0099,0.0099,1.00e+00,1.00e+00,149,7,0.022,0.022,2.34e-02,1.00e+00
26125,280,0,0.0099,0.0099,1.00e+00,1.00e+00,142,1,0.0032,0.0032,2.03e-01,1.00e+00
26126,280,0,0.0099,0.0099,1.00e+00,1.00e+00,142,3,0.0095,0.0095,7.85e-02,1.00e+00
26127,278,0,0.0099,0.0099,1.00e+00,1.00e+00,143,0,0.01,0.01,1.00e+00,1.00e+00
26128,280,2,0.0071,0.0071,1.00e-01,1.00e+00,144,0,0.01,0.01,1.00e+00,1.00e+00
26129,283,3,0.011,0.011,6.53e-02,1.00e+00,145,0,0.01,0.01,1.00e+00,1.00e+00
26130,283,0,0.0099,0.0099,1.00e+00,1.00e+00,145,1,0.0031,0.0031,2.03e-01,1.00e+00
26131,281,0,0.0099,0.0099,1.00e+00,1.00e+00,144,0,0.01,0.01,1.00e+00,1.00e+00
26132,281,0,0.0099,0.0099,1.00e+00,1.00e+00,147,0,0.01,0.01,1.00e+00,1.00e+00
26133,280,0,0.0099,0.0099,1.00e+00,1.00e+00,147,0,0.01,0.01,1.00e+00,1.00e+00
26134,282,2,0.0071,0.0071,1.00e-01,1.00e+00,151,2,0.0063,0.0063,1.17e-01,1.00e+00
26135,282,0,0.0099,0.0099,1.00e+00,1.00e+00,149,0,0.01,0.01,1.00e+00,1.00e+00
26136,283,2,0.0071,0.0071,1.00e-01,1.00e+00,149,3,0.0095,0.0095,7.85e-02,1.00e+00
26137,282,0,0.0099,0.0099,1.00e+00,1.00e+00,146,1,0.0032,0.0032,2.03e-01,1.00e+00
26138,279,0,0.0099,0.0099,1.00e+00,1.00e+00,147,0,0.01,0.01,1.00e+00,1.00e+00
26139,279,0,0.0099,0.0099,1.00e+00,1.00e+00,147,0,0.01,0.01,1.00e+00,1.00e+00
26140,279,0,0.0099,0.0099,1.00e+00,1.00e+00,147,0,0.01,0.01,1.00e+00,1.00e+00
26141,279,0,0.0099,0.0099,1.00e+00,1.00e+00,149,0,0.01,0.01,1.00e+00,1.00e+00
26142,279,0,0.0099,0.0099,1.00e+00,1.00e+00,153,0,0.01,0.01,1.00e+00,1.00e+00
26143,278,0,0.0099,0.0099,1.00e+00,1.00e+00,153,0,0.01,0.01,1.00e+00,1.00e+00
26144,280,2,0.0071,0.0071,1.00e-01,1.00e+00,158,1,0.0032,0.0032,2.03e-01,1.00e+00
26145,279,0,0.0099,0.0099,1.00e+00,1.00e+00,157,0,0.01,0.01,1.00e+00,1.00e+00
26146,284,5,0.018,0.018,3.35e-02,1.00e+00,157,0,0.01,0.01,1.00e+00,1.00e+00
26147,283,0,0.0099,0.0099,1.00e+00,1.00e+00,158,0,0.01,0.01,1.00e+00,1.00e+00
26148,285,2,0.007,0.007,1.00e-01,1.00e+00,159,0,0.01,0.01,1.00e+00,1.00e+00
26149,286,1,0.0035,0.0035,1.84e-01,1.00e+00,161,2,0.0061,0.0061,1.17e-01,1.00e+00
26150,285,0,0.0099,0.0099,1.00e+00,1.00e+00,159,0,0.01,0.01,1.00e+00,1.00e+00
26151,285,0,0.0099,0.0099,1.00e+00,1.00e+00,159,0,0.01,0.01,1.00e+00,1.00e+00
26152,285,1,0.0035,0.0035,1.84e-01,1.00e+00,159,3,0.0092,0.0092,7.85e-02,1.00e+00
26153,290,5,0.017,0.017,3.35e-02,1.00e+00,157,0,0.01,0.01,1.00e+00,1.00e+00
26154,292,2,0.0068,0.0068,1.00e-01,1.00e+00,157,6,0.019,0.019,3.08e-02,1.00e+00
26155,292,0,0.0099,0.0099,1.00e+00,1.00e+00,151,1,0.0032,0.0032,2.03e-01,1.00e+00
26156,290,0,0.0099,0.0099,1.00e+00,1.00e+00,150,3,0.0095,0.0095,7.85e-02,1.00e+00
26157,290,0,0.0099,0.0099,1.00e+00,1.00e+00,147,1,0.0032,0.0032,2.03e-01,1.00e+00
26158,290,0,0.0099,0.0099,1.00e+00,1.00e+00,146,0,0.01,0.01,1.00e+00,1.00e+00
26159,289,0,0.0099,0.0099,1.00e+00,1.00e+00,147,0,0.01,0.01,1.00e+00,1.00e+00
26160,289,0,0.0099,0.0099,1.00e+00,1.00e+00,163,0,0.01,0.01,1.00e+00,1.00e+00
26161,288,0,0.0099,0.0099,1.00e+00,1.00e+00,165,2,0.0063,0.0063,1.17e-01,1.00e+00
26162,282,0,0.0099,0.0099,1.00e+00,1.00e+00,163,0,0.01,0.01,1.00e+00,1.00e+00
26163,284,2,0.007,0.007,1.00e-01,1.00e+00,165,0,0.01,0.01,1.00e+00,1.00e+00
26164,284,0,0.0099,0.0099,1.00e+00,1.00e+00,165,1,0.0032,0.0032,2.03e-01,1.00e+00
26165,284,1,0.0035,0.0035,1.84e-01,1.00e+00,164,0,0.01,0.01,1.00e+00,1.00e+00
26166,289,5,0.017,0.017,3.35e-02,1.00e+00,164,0,0.01,0.01,1.00e+00,1.00e+00
26167,290,1,0.0034,0.0034,1.84e-01,1.00e+00,165,1,0.0031,0.0031,2.03e-01,1.00e+00
26168,292,3,0.01,0.01,6.53e-02,1.00e+00,164,2,0.0062,0.0062,1.17e-01,1.00e+00
26169,294,2,0.0068,0.0068,1.00e-01,1.00e+00,162,0,0.01,0.01,1.00e+00,1.00e+00
26170,296,2,0.0068,0.0068,1.00e-01,1.00e+00,163,0,0.01,0.01,1.00e+00,1.00e+00
26171,296,0,0.0099,0.0099,1.00e+00,1.00e+00,164,10,0.031,0.031,1.09e-02,1.00e+00
26172,293,1,0.0034,0.0034,1.84e-01,1.00e+00,156,0,0.01,0.01,1.00e+00,1.00e+00
26173,293,0,0.0099,0.0099,1.00e+00,1.00e+00,156,0,0.01,0.01,1.00e+00,1.00e+00
26174,293,0,0.0099,0.0099,1.00e+00,1.00e+00,157,0,0.01,0.01,1.00e+00,1.00e+00
26175,293,0,0.0099,0.0099,1.00e+00,1.00e+00,160,9,0.028,0.028,1.40e-02,1.00e+00
26176,290,0,0.0099,0.0099,1.00e+00,1.00e+00,152,0,0.01,0.01,1.00e+00,1.00e+00
26177,292,2,0.0068,0.0068,1.00e-01,1.00e+00,152,0,0.01,0.01,1.00e+00,1.00e+00
26178,292,0,0.0099,0.0099,1.00e+00,1.00e+00,153,1,0.0032,0.0032,2.03e-01,1.00e+00
26179,292,0,0.0099,0.0099,1.00e+00,1.00e+00,152,0,0.01,0.01,1.00e+00,1.00e+00
26180,292,1,0.0034,0.0034,1.84e-01,1.00e+00,152,1,0.0032,0.0032,2.03e-01,1.00e+00
26181,290,1,0.0034,0.0034,1.84e-01,1.00e+00,151,0,0.01,0.01,1.00e+00,1.00e+00
26182,298,8,0.027,0.027,1.48e-02,1.00e+00,151,2,0.0063,0.0063,1.17e-01,1.00e+00
26183,296,0,0.0099,0.0099,1.00e+00,1.00e+00,153,0,0.01,0.01,1.00e+00,1.00e+00
26184,299,3,0.01,0.01,6.53e-02,1.00e+00,153,1,0.0031,0.0031,2.03e-01,1.00e+00
26185,299,0,0.0099,0.0099,1.00e+00,1.00e+00,153,2,0.0063,0.0063,1.17e-01,1.00e+00
26186,300,3,0.01,0.01,6.53e-02,1.00e+00,156,0,0.01,0.01,1.00e+00,1.00e+00
26187,301,1,0.0033,0.0033,1.84e-01,1.00e+00,156,1,0.0031,0.0031,2.03e-01,1.00e+00
26188,301,0,0.0099,0.0099,1.00e+00,1.00e+00,155,3,0.0093,0.0093,7.85e-02,1.00e+00
26189,301,0,0.0099,0.0099,1.00e+00,1.00e+00,152,5,0.016,0.016,4.10e-02,1.00e+00
26190,299,0,0.0099,0.0099,1.00e+00,1.00e+00,147,10,0.032,0.032,1.09e-02,1.00e+00
26191,289,2,0.0069,0.0069,1.00e-01,1.00e+00,138,0,0.01,0.01,1.00e+00,1.00e+00
26192,289,0,0.0099,0.0099,1.00e+00,1.00e+00,139,1,0.0033,0.0033,2.03e-01,1.00e+00
26193,286,0,0.0099,0.0099,1.00e+00,1.00e+00,138,0,0.01,0.01,1.00e+00,1.00e+00
26194,286,0,0.0099,0.0099,1.00e+00,1.00e+00,138,2,0.0065,0.0065,1.17e-01,1.00e+00
26195,286,3,0.01,0.01,6.53e-02,1.00e+00,136,0,0.01,0.01,1.00e+00,1.00e+00
26196,288,2,0.0069,0.0069,1.00e-01,1.00e+00,136,1,0.0032,0.0032,2.03e-01,1.00e+00
26197,286,0,0.0099,0.0099,1.00e+00,1.00e+00,135,1,0.0032,0.0032,2.03e-01,1.00e+00
26198,286,0,0.0099,0.0099,1.00e+00,1.00e+00,134,0,0.01,0.01,1.00e+00,1.00e+00
26199,286,0,0.0099,0.0099,1.00e+00,1.00e+00,134,1,0.0032,0.0032,2.03e-01,1.00e+00
26200,286,1,0.0035,0.0035,1.84e-01,1.00e+00,133,0,0.01,0.01,1.00e+00,1.00e+00
26201,293,7,0.024,0.024,1.91e-02,1.00e+00,136,0,0.01,0.01,1.00e+00,1.00e+00
26202,293,0,0.0099,0.0099,1.00e+00,1.00e+00,141,1,0.0031,0.0031,2.03e-01,1.00e+00
26203,303,10,0.033,0.033,9.04e-03,1.00e+00,150,1,0.003,0.003,2.03e-01,1.00e+00
26204,301,0,0.0099,0.0099,1.00e+00,1.00e+00,150,1,0.003,0.003,2.03e-01,1.00e+00
26205,300,0,0.0099,0.0099,1.00e+00,1.00e+00,150,0,0.01,0.01,1.00e+00,1.00e+00
26206,302,2,0.0066,0.0066,1.00e-01,1.00e+00,150,0,0.01,0.01,1.00e+00,1.00e+00
26207,302,0,0.0099,0.0099,1.00e+00,1.00e+00,162,0,0.01,0.01,1.00e+00,1.00e+00
26208,303,1,0.0033,0.0033,1.84e-01,1.00e+00,162,0,0.01,0.01,1.00e+00,1.00e+00
26209,302,0,0.0099,0.0099,1.00e+00,1.00e+00,162,9,0.027,0.027,1.40e-02,1.00e+00
26210,295,0,0.0099,0.0099,1.00e+00,1.00e+00,153,0,0.01,0.01,1.00e+00,1.00e+00
26211,295,0,0.0099,0.0099,1.00e+00,1.00e+00,153,10,0.03,0.03,1.09e-02,1.00e+00
26212,285,0,0.0099,0.0099,1.00e+00,1.00e+00,145,0,0.01,0.01,1.00e+00,1.00e+00
26213,292,7,0.024,0.024,1.91e-02,1.00e+00,145,0,0.01,0.01,1.00e+00,1.00e+00
26214,292,0,0.0099,0.0099,1.00e+00,1.00e+00,145,2,0.0061,0.0061,1.17e-01,1.00e+00
26215,290,0,0.0099,0.0099,1.00e+00,1.00e+00,144,0,0.01,0.01,1.00e+00,1.00e+00
26216,290,1,0.0034,0.0034,1.84e-01,1.00e+00,144,0,0.01,0.01,1.00e+00,1.00e+00
26217,290,0,0.0099,0.0099,1.00e+00,1.00e+00,144,0,0.01,0.01,1.00e+00,1.00e+00
26218,296,6,0.02,0.02,2.51e-02,1.00e+00,145,0,0.01,0.01,1.00e+00,1.00e+00
26219,296,0,0.0099,0.0099,1.00e+00,1.00e+00,149,0,0.01,0.01,1.00e+00,1.00e+00
26220,296,0,0.0099,0.0099,1.00e+00,1.00e+00,156,0,0.01,0.01,1.00e+00,1.00e+00
26221,296,0,0.0099,0.0099,1.00e+00,1.00e+00,159,5,0.015,0.015,4.10e-02,1.00e+00
26222,293,1,0.0034,0.0034,1.84e-01,1.00e+00,156,1,0.0031,0.0031,2.03e-01,1.00e+00
26223,295,3,0.01,0.01,6.53e-02,1.00e+00,156,0,0.01,0.01,1.00e+00,1.00e+00
26224,294,0,0.0099,0.0099,1.00e+00,1.00e+00,156,0,0.01,0.01,1.00e+00,1.00e+00
26225,294,0,0.0099,0.0099,1.00e+00,1.00e+00,159,1,0.0031,0.0031,2.03e-01,1.00e+00
26226,294,0,0.0099,0.0099,1.00e+00,1.00e+00,158,3,0.0092,0.0092,7.85e-02,1.00e+00
26227,291,0,0.0099,0.0099,1.00e+00,1.00e+00,155,0,0.01,0.01,1.00e+00,1.00e+00
26228,292,1,0.0034,0.0034,1.84e-01,1.00e+00,155,0,0.01,0.01,1.00e+00,1.00e+00
26229,292,0,0.0099,0.0099,1.00e+00,1.00e+00,160,0,0.01,0.01,1.00e+00,1.00e+00
26230,292,0,0.0099,0.0099,1.00e+00,1.00e+00,165,0,0.01,0.01,1.00e+00,1.00e+00
26231,292,1,0.0034,0.0034,1.84e-01,1.00e+00,165,1,0.0031,0.0031,2.03e-01,1.00e+00
26232,290,0,0.0099,0.0099,1.00e+00,1.00e+00,164,0,0.01,0.01,1.00e+00,1.00e+00
26233,293,3,0.01,0.01,6.53e-02,1.00e+00,164,0,0.01,0.01,1.00e+00,1.00e+00
26234,296,3,0.01,0.01,6.53e-02,1.00e+00,166,0,0.01,0.01,1.00e+00,1.00e+00
26235,296,0,0.0099,0.0099,1.00e+00,1.00e+00,166,0,0.01,0.01,1.00e+00,1.00e+00
26236,296,0,0.0099,0.0099,1.00e+00,1.00e+00,166,4,0.012,0.012,5.58e-02,1.00e+00
26237,294,0,0.0099,0.0099,1.00e+00,1.00e+00,162,2,0.0062,0.0062,1.17e-01,1.00e+00
26238,291,0,0.0099,0.0099,1.00e+00,1.00e+00,160,0,0.01,0.01,1.00e+00,1.00e+00
26239,294,3,0.01,0.01,6.53e-02,1.00e+00,160,0,0.01,0.01,1.00e+00,1.00e+00
26240,294,0,0.0099,0.0099,1.00e+00,1.00e+00,160,0,0.01,0.01,1.00e+00,1.00e+00
26241,295,1,0.0034,0.0034,1.84e-01,1.00e+00,160,0,0.01,0.01,1.00e+00,1.00e+00
26242,295,0,0.0099,0.0099,1.00e+00,1.00e+00,162,3,0.0092,0.0092,7.85e-02,1.00e+00
26243,293,0,0.0099,0.0099,1.00e+00,1.00e+00,161,0,0.01,0.01,1.00e+00,1.00e+00
26244,295,2,0.0068,0.0068,1.00e-01,1.00e+00,162,0,0.01,0.01,1.00e+00,1.00e+00
26245,295,0,0.0099,0.0099,1.00e+00,1.00e+00,163,0,0.01,0.01,1.00e+00,1.00e+00
26246,298,3,0.01,0.01,6.53e-02,1.00e+00,171,0,0.01,0.01,1.00e+00,1.00e+00
26247,297,0,0.0099,0.0099,1.00e+00,1.00e+00,174,1,0.0031,0.0031,2.03e-01,1.00e+00
26248,297,1,0.0034,0.0034,1.84e-01,1.00e+00,175,0,0.01,0.01,1.00e+00,1.00e+00
26249,296,0,0.0099,0.0099,1.00e+00,1.00e+00,176,1,0.003,0.003,2.03e-01,1.00e+00
26250,293,0,0.0099,0.0099,1.00e+00,1.00e+00,176,0,0.01,0.01,1.00e+00,1.00e+00
26251,294,1,0.0034,0.0034,1.84e-01,1.00e+00,176,0,0.01,0.01,1.00e+00,1.00e+00
26252,293,0,0.0099,0.0099,1.00e+00,1.00e+00,176,0,0.01,0.01,1.00e+00,1.00e+00
26253,296,4,0.014,0.014,4.58e-02,1.00e+00,176,0,0.01,0.01,1.00e+00,1.00e+00
26254,295,0,0.0099,0.0099,1.00e+00,1.00e+00,177,0,0.01,0.01,1.00e+00,1.00e+00
26255,297,2,0.0067,0.0067,1.00e-01,1.00e+00,177,0,0.01,0.01,1.00e+00,1.00e+00
26256,298,1,0.0034,0.0034,1.84e-01,1.00e+00,177,0,0.01,0.01,1.00e+00,1.00e+00
26257,298,1,0.0034,0.0034,1.84e-01,1.00e+00,178,0,0.01,0.01,1.00e+00,1.00e+00
26258,298,0,0.0099,0.0099,1.00e+00,1.00e+00,178,0,0.01,0.01,1.00e+00,1.00e+00
26259,299,1,0.0033,0.0033,1.84e-01,1.00e+00,179,0,0.01,0.01,1.00e+00,1.00e+00
26260,297,0,0.0099,0.0099,1.00e+00,1.00e+00,179,0,0.01,0.01,1.00e+00,1.00e+00
26261,311,14,0.045,0.045,3.64e-03,1.00e+00,180,1,0.0029,0.0029,2.03e-01,1.00e+00
26262,311,0,0.0099,0.0099,1.00e+00,1.00e+00,179,0,0.01,0.01,1.00e+00,1.00e+00
26263,311,0,0.0099,0.0099,1.00e+00,1.00e+00,179,0,0.01,0.01,1.00e+00,1.00e+00
26264,310,0,0.0099,0.0099,1.00e+00,1.00e+00,179,0,0.01,0.01,1.00e+00,1.00e+00
26265,311,1,0.0032,0.0032,1.84e-01,1.00e+00,179,0,0.01,0.01,1.00e+00,1.00e+00
26266,315,4,0.013,0.013,4.58e-02,1.00e+00,181,1,0.0029,0.0029,2.03e-01,1.00e+00
26267,316,1,0.0032,0.0032,1.84e-01,1.00e+00,180,3,0.0087,0.0087,7.85e-02,1.00e+00
26268,316,0,0.0099,0.0099,1.00e+00,1.00e+00,180,0,0.01,0.01,1.00e+00,1.00e+00
26269,317,1,0.0032,0.0032,1.84e-01,1.00e+00,180,10,0.029,0.029,1.09e-02,1.00e+00
26270,308,0,0.0099,0.0099,1.00e+00,1.00e+00,170,0,0.01,0.01,1.00e+00,1.00e+00
26271,307,0,0.0099,0.0099,1.00e+00,1.00e+00,175,0,0.01,0.01,1.00e+00,1.00e+00
26272,308,1,0.0032,0.0032,1.84e-01,1.00e+00,175,0,0.01,0.01,1.00e+00,1.00e+00
26273,310,2,0.0065,0.0065,1.00e-01,1.00e+00,175,0,0.01,0.01,1.00e+00,1.00e+00
26274,310,0,0.0099,0.0099,1.00e+00,1.00e+00,176,5,0.015,0.015,4.10e-02,1.00e+00
26275,306,0,0.0099,0.0099,1.00e+00,1.00e+00,173,0,0.01,0.01,1.00e+00,1.00e+00
26276,306,0,0.0099,0.0099,1.00e+00,1.00e+00,173,0,0.01,0.01,1.00e+00,1.00e+00
26277,306,0,0.0099,0.0099,1.00e+00,1.00e+00,173,0,0.01,0.01,1.00e+00,1.00e+00
26278,307,1,0.0033,0.0033,1.84e-01,1.00e+00,174,0,0.01,0.01,1.00e+00,1.00e+00
26279,310,3,0.0097,0.0097,6.53e-02,1.00e+00,178,0,0.01,0.01,1.00e+00,1.00e+00
26280,311,1,0.0032,0.0032,1.84e-01,1.00e+00,178,4,0.012,0.012,5.58e-02,1.00e+00
26281,311,0,0.0099,0.0099,1.00e+00,1.00e+00,175,0,0.01,0.01,1.00e+00,1.00e+00
26282,313,3,0.0096,0.0096,6.53e-02,1.00e+00,175,5,0.015,0.015,4.10e-02,1.00e+00
26283,310,0,0.0099,0.0099,1.00e+00,1.00e+00,170,0,0.01,0.01,1.00e+00,1.00e+00
26284,319,9,0.028,0.028,1.15e-02,1.00e+00,170,0,0.01,0.01,1.00e+00,1.00e+00
26285,319,0,0.0099,0.0099,1.00e+00,1.00e+00,175,0,0.01,0.01,1.00e+00,1.00e+00
26286,320,1,0.0031,0.0031,1.84e-01,1.00e+00,178,3,0.009,0.009,7.85e-02,1.00e+00
26287,321,2,0.0062,0.0062,1.00e-01,1.00e+00,175,0,0.01,0.01,1.00e+00,1.00e+00
26288,322,2,0.0062,0.0062,1.00e-01,1.00e+00,175,0,0.01,0.01,1.00e+00,1.00e+00
26289,324,2,0.0062,0.0062,1.00e-01,1.00e+00,177,2,0.0059,0.0059,1.17e-01,1.00e+00
26290,326,2,0.0061,0.0061,1.00e-01,1.00e+00,178,4,0.012,0.012,5.58e-02,1.00e+00
26291,326,0,0.0099,0.0099,1.00e+00,1.00e+00,176,2,0.006,0.006,1.17e-01,1.00e+00
26292,325,0,0.0099,0.0099,1.00e+00,1.00e+00,174,5,0.015,0.015,4.10e-02,1.00e+00
26293,320,1,0.0031,0.0031,1.84e-01,1.00e+00,169,0,0.01,0.01,1.00e+00,1.00e+00
26294,321,1,0.0031,0.0031,1.84e-01,1.00e+00,169,0,0.01,0.01,1.00e+00,1.00e+00
26295,321,0,0.0099,0.0099,1.00e+00,1.00e+00,172,1,0.0031,0.0031,2.03e-01,1.00e+00
26296,320,0,0.0099,0.0099,1.00e+00,1.00e+00,171,0,0.01,0.01,1.00e+00,1.00e+00
26297,320,0,0.0099,0.0099,1.00e+00,1.00e+00,171,1,0.0031,0.0031,2.03e-01,1.00e+00
26298,320,0,0.0099,0.0099,1.00e+00,1.00e+00,171,0,0.01,0.01,1.00e+00,1.00e+00
26299,319,0,0.0099,0.0099,1.00e+00,1.00e+00,171,0,0.01,0.01,1.00e+00,1.00e+00
26300,329,10,0.03,0.03,9.04e-03,1.00e+00,171,0,0.01,0.01,1.00e+00,1.00e+00
26301,330,1,0.003,0.003,1.84e-01,1.00e+00,173,1,0.003,0.003,2.03e-01,1.00e+00
26302,329,1,0.003,0.003,1.84e-01,1.00e+00,172,0,0.01,0.01,1.00e+00,1.00e+00
26303,330,1,0.003,0.003,1.84e-01,1.00e+00,172,0,0.01,0.01,1.00e+00,1.00e+00
26304,328,0,0.0099,0.0099,1.00e+00,1.00e+00,172,0,0.01,0.01,1.00e+00,1.00e+00
26305,330,2,0.0061,0.0061,1.00e-01,1.00e+00,172,0,0.01,0.01,1.00e+00,1.00e+00
26306,330,0,0.0099,0.0099,1.00e+00,1.00e+00,178,1,0.0029,0.0029,2.03e-01,1.00e+00
26307,329,0,0.0099,0.0099,1.00e+00,1.00e+00,179,0,0.01,0.01,1.00e+00,1.00e+00
26308,329,0,0.0099,0.0099,1.00e+00,1.00e+00,180,16,0.047,0.047,2.69e-03,1.00e+00
26309,321,0,0.0099,0.0099,1.00e+00,1.00e+00,164,2,0.0061,0.0061,1.17e-01,1.00e+00
26310,324,3,0.0093,0.0093,6.53e-02,1.00e+00,162,2,0.0061,0.0061,1.17e-01,1.00e+00
26311,322,0,0.0099,0.0099,1.00e+00,1.00e+00,160,0,0.01,0.01,1.00e+00,1.00e+00
26312,323,2,0.0062,0.0062,1.00e-01,1.00e+00,160,0,0.01,0.01,1.00e+00,1.00e+00
26313,322,0,0.0099,0.0099,1.00e+00,1.00e+00,160,0,0.01,0.01,1.00e+00,1.00e+00
26314,319,0,0.0099,0.0099,1.00e+00,1.00e+00,160,0,0.01,0.01,1.00e+00,1.00e+00
26315,319,1,0.0031,0.0031,1.84e-01,1.00e+00,160,1,0.003,0.003,2.03e-01,1.00e+00
26316,319,0,0.0099,0.0099,1.00e+00,1.00e+00,159,0,0.01,0.01,1.00e+00,1.00e+00
26317,319,0,0.0099,0.0099,1.00e+00,1.00e+00,159,0,0.01,0.01,1.00e+00,1.00e+00
26318,318,0,0.0099,0.0099,1.00e+00,1.00e+00,160,2,0.0061,0.0061,1.17e-01,1.00e+00
26319,316,1,0.0032,0.0032,1.84e-01,1.00e+00,158,0,0.01,0.01,1.00e+00,1.00e+00
26320,319,3,0.0094,0.0094,6.53e-02,1.00e+00,158,2,0.0061,0.0061,1.17e-01,1.00e+00
26321,316,0,0.0099,0.0099,1.00e+00,1.00e+00,156,0,0.01,0.01,1.00e+00,1.00e+00
26322,317,1,0.0032,0.0032,1.84e-01,1.00e+00,156,2,0.006,0.006,1.17e-01,1.00e+00
26323,315,0,0.0099,0.0099,1.00e+00,1.00e+00,155,2,0.0061,0.0061,1.17e-01,1.00e+00
26324,314,0,0.0099,0.0099,1.00e+00,1.00e+00,153,1,0.003,0.003,2.03e-01,1.00e+00
26325,314,0,0.0099,0.0099,1.00e+00,1.00e+00,152,0,0.01,0.01,1.00e+00,1.00e+00
26326,318,5,0.016,0.016,3.35e-02,1.00e+00,153,1,0.003,0.003,2.03e-01,1.00e+00
26327,318,0,0.0099,0.0099,1.00e+00,1.00e+00,152,0,0.01,0.01,1.00e+00,1.00e+00
26328,321,3,0.0093,0.0093,6.53e-02,1.00e+00,152,2,0.006,0.006,1.17e-01,1.00e+00
26329,317,0,0.0099,0.0099,1.00e+00,1.00e+00,153,1,0.003,0.003,2.03e-01,1.00e+00
26330,317,0,0.0099,0.0099,1.00e+00,1.00e+00,152,1,0.003,0.003,2.03e-01,1.00e+00
26331,314,0,0.0099,0.0099,1.00e+00,1.00e+00,151,0,0.01,0.01,1.00e+00,1.00e+00
26332,315,1,0.0032,0.0032,1.84e-01,1.00e+00,151,1,0.003,0.003,2.03e-01,1.00e+00
26333,315,1,0.0032,0.0032,1.84e-01,1.00e+00,153,0,0.01,0.01,1.00e+00,1.00e+00
26334,314,0,0.0099,0.0099,1.00e+00,1.00e+00,153,5,0.015,0.015,4.10e-02,1.00e+00
26335,314,2,0.0064,0.0064,1.00e-01,1.00e+00,148,0,0.01,0.01,1.00e+00,1.00e+00
26336,315,1,0.0032,0.0032,1.84e-01,1.00e+00,148,0,0.01,0.01,1.00e+00,1.00e+00
26337,316,1,0.0032,0.0032,1.84e-01,1.00e+00,148,0,0.01,0.01,1.00e+00,1.00e+00
26338,316,0,0.0099,0.0099,1.00e+00,1.00e+00,150,0,0.01,0.01,1.00e+00,1.00e+00
26339,315,0,0.0099,0.0099,1.00e+00,1.00e+00,152,1,0.0031,0.0031,2.03e-01,1.00e+00
26340,315,0,0.0099,0.0099,1.00e+00,1.00e+00,152,1,0.0031,0.0031,2.03e-01,1.00e+00
26341,316,2,0.0063,0.0063,1.00e-01,1.00e+00,151,0,0.01,0.01,1.00e+00,1.00e+00
26342,318,3,0.0094,0.0094,6.53e-02,1.00e+00,151,0,0.01,0.01,1.00e+00,1.00e+00
26343,323,6,0.019,0.019,2.51e-02,1.00e+00,152,0,0.01,0.01,1.00e+00,1.00e+00
26344,323,0,0.0099,0.0099,1.00e+00,1.00e+00,154,0,0.01,0.01,1.00e+00,1.00e+00
26345,354,31,0.088,0.088,1.13e-04,1.00e+00,158,0,0.01,0.01,1.00e+00,1.00e+00
26346,355,1,0.0028,0.0028,1.84e-01,1.00e+00,161,0,0.01,0.01,1.00e+00,1.00e+00
26347,355,1,0.0028,0.0028,1.84e-01,1.00e+00,161,0,0.01,0.01,1.00e+00,1.00e+00
